title,url,date_range,start_date,end_date,image_url,categories,main_category,site_name,info,site_domain,site_type,scraped_date,detail_title,subtitle,detail_content,summary,venue,address,phone,price,detail_images,image_count,keywords,view_count
끝에서 시작되는 이야기들: 재난 서사 깊이 읽기,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2620?menuCd=NS_PRO_CAL,2025-06-19 ~ 2025-09-04,2025-06-19,2025-09-04,https://inmun360.culture.go.kr/b2bc/file/download/42487,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:17,인문네트워크,,,,신청/정원(명),확인하기,02-2049-2940,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2620', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"책 힙(hip)하게, 삶 딥(deep)하게: 텍스트 힙 시대, 책과 나를 다시 연결하는 기록의 시간",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2624?menuCd=NS_PRO_CAL,2025-06-26 ~ 2025-09-04,2025-06-26,2025-09-04,https://inmun360.culture.go.kr/b2bc/file/download/42571,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,"등을 탐방하고, 필사·낭독·SNS 공유 활동을 통해 책을 매개로 소통하며 새로운 독서문화를 경험합니다.",확인하기,02-3664-6990,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2624', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
오래된 미래를 만드는 작고 위대한 개인의 역사,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2595?menuCd=NS_PRO_CAL,2025-06-19 ~ 2025-09-04,2025-06-19,2025-09-04,https://inmun360.culture.go.kr/b2bc/file/download/42029,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,시와예술  : 인천 중구 자유공원로 11-1 (동인천 학생교육문화회관 맞은편),확인하기,507 1345 7234,무료,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2595', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
호모 크레안스(Homo Creans) AI 시대를 살다,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2555?menuCd=NS_PRO_CAL,2025-06-25 ~ 2025-09-04,2025-06-25,2025-09-04,https://inmun360.culture.go.kr/b2bc/file/download/42279,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,신청/정원(명),확인하기,02-3141-7053,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2555', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
도전받는 민주주의와 성숙한 시민의식을 위한 우리들의 자세,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2515?menuCd=NS_PRO_CAL,2025-08-05 ~ 2025-09-04,2025-08-05,2025-09-04,https://inmun360.culture.go.kr/b2bc/file/download/49828,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,신청/정원(명),확인하기,031-5186-4882,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2515', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
드라마로 만나는 치유인문학,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2480?menuCd=NS_PRO_CAL,2025-06-12 ~ 2025-09-04,2025-06-12,2025-09-04,https://inmun360.culture.go.kr/b2bc/file/download/41808,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,신청/정원(명),확인하기,02-307-6701,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2480', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
[마감] 2025 지혜학교 미학으로 명화읽기: 일곱가지 미학적 관점으로 명화 이해하기(정원초가 마감 완료),https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2405?menuCd=NS_PRO_CAL,2025-06-12 ~ 2025-09-04,2025-06-12,2025-09-04,https://inmun360.culture.go.kr/b2bc/file/download/42676,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,신청/정원(명),확인하기,02-2632-8878,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2405', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"인생 시네마, 내 삶의 이야기(영화로 보는 삶의 여정)",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2890?menuCd=NS_PRO_CAL,2025-06-13 ~ 2025-09-05,2025-06-13,2025-09-05,https://inmun360.culture.go.kr/b2bc/file/download/49470,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,신청/정원(명),확인하기,02-585-8411,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2890', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"<평범한 일상, 특별한 나> - 다큐에세이필름",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2577?menuCd=NS_PRO_CAL,2025-06-25 ~ 2025-09-05,2025-06-25,2025-09-05,https://inmun360.culture.go.kr/b2bc/file/download/45458,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,"모퉁이극장, 청년 작당소",확인하기,010-4563-6379,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2577', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
2025년 금정도서관 길 위의 인문학 「소설가 x 부산 - 문학이 숨 쉬는 길」,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2550?menuCd=NS_PRO_CAL,2025-06-13 ~ 2025-09-05,2025-06-13,2025-09-05,https://inmun360.culture.go.kr/b2bc/file/download/43720,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,신청/정원(명),확인하기,051-519-5614,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2550', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
불안의 시대를 단단하게 건너는 법  (빛나는 삶을 위한 인문학 레시피),https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2470?menuCd=NS_PRO_CAL,2025-06-13 ~ 2025-09-05,2025-06-13,2025-09-05,https://inmun360.culture.go.kr/b2bc/file/download/42188,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,신청/정원(명),확인하기,051-628-2897,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2470', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
미술을 이해하는 안내서 : 세계의 국공립미술관과 공공미술관,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2463?menuCd=NS_PRO_CAL,2025-06-13 ~ 2025-09-05,2025-06-13,2025-09-05,https://inmun360.culture.go.kr/b2bc/file/download/41664,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,신청/정원(명),확인하기,053-668-1700,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2463', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
[벙커B39:라이프콜라주] 삶의 흔적 아카이브,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2693?menuCd=NS_PRO_CAL,2025-06-18 ~ 2025-09-06,2025-06-18,2025-09-06,https://inmun360.culture.go.kr/b2bc/file/download/46978,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,신청/정원(명),확인하기,070-4601-6043,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2693', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
알코올 노마드를 위한 소믈리에 입문학,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2638?menuCd=NS_PRO_CAL,2025-06-21 ~ 2025-09-06,2025-06-21,2025-09-06,https://inmun360.culture.go.kr/b2bc/file/download/44390,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,신청/정원(명),확인하기,063-287-6305,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2638', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
요모조모 한국독립운동,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2474?menuCd=NS_PRO_CAL,2025-06-14 ~ 2025-09-06,2025-06-14,2025-09-06,https://inmun360.culture.go.kr/b2bc/file/download/44712,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,김영삼도서관 지하2층 난쏘공,확인하기,02-827-0557,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2474', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
영화로 찾는 나의 이야기: 삶을 비추는 인문학의 여정,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2446?menuCd=NS_PRO_CAL,2025-06-14 ~ 2025-09-06,2025-06-14,2025-09-06,https://inmun360.culture.go.kr/b2bc/file/download/40317,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,신청/정원(명),확인하기,02-2696-6690,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2446', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"자아와 세계, 그 간극(間隙)과 해법",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2436?menuCd=NS_PRO_CAL,2025-06-14 ~ 2025-09-06,2025-06-14,2025-09-06,https://inmun360.culture.go.kr/b2bc/file/download/41071,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:21,인문네트워크,,,,신청/정원(명),확인하기,032-541-1800,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2436', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
문학과 역사가 된 특별한 일기를 찾는 인문학 여행(일기 쓰는 글마루 어린이),https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2750?menuCd=NS_PRO_CAL,2025-06-29 ~ 2025-09-07,2025-06-29,2025-09-07,https://inmun360.culture.go.kr/b2bc/file/download/45244,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:25,인문네트워크,,,,신청/정원(명),확인하기,02-2615-8200,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2750', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"광복 80년, 독립운동 인물사전 프로젝트 (글마루어린이가 만난 80인의 독립운동가)",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2751?menuCd=NS_PRO_CAL,2025-07-06 ~ 2025-09-07,2025-07-06,2025-09-07,https://inmun360.culture.go.kr/b2bc/file/download/45241,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:25,인문네트워크,,,,신청/정원(명),확인하기,02-2615-8200,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2751', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
서사의 틈에서 길을 찾다 : 문학과 영화 그리고 삶,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2541?menuCd=NS_PRO_CAL,2025-06-15 ~ 2025-09-07,2025-06-15,2025-09-07,https://inmun360.culture.go.kr/b2bc/file/download/46964,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:25,인문네트워크,,,,신청/정원(명),확인하기,02-3443-7650,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2541', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"나는 인간입니다 - AI 시대, 나를 다시 쓰는 시간",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2652?menuCd=NS_PRO_CAL,2025-07-07 ~ 2025-09-08,2025-07-07,2025-09-08,https://inmun360.culture.go.kr/b2bc/file/download/43376,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:25,인문네트워크,,,,신청/정원(명),확인하기,010-7357-6545,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2652', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"금천, 시대를 잇다(부제: 지리와 역사로 떠나는 금천 인문기행)",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2622?menuCd=NS_PRO_CAL,2025-06-16 ~ 2025-09-08,2025-06-16,2025-09-08,https://inmun360.culture.go.kr/b2bc/file/download/42528,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:25,인문네트워크,,,,신청/정원(명),확인하기,02-809-8242,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2622', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
2025년 전주시 서신도서관 지혜학교 프로그램: 인문학 그랜드 투어,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2719?menuCd=NS_PRO_CAL,2025-06-17 ~ 2025-09-09,2025-06-17,2025-09-09,https://inmun360.culture.go.kr/b2bc/file/download/44249,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:25,인문네트워크,,,,신청/정원(명),확인하기,063-281-6550,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2719', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
글쓰기로 만나는 나의 삶 : 나의 이야기가 책이 되는 시간,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2707?menuCd=NS_PRO_CAL,2025-06-17 ~ 2025-09-09,2025-06-17,2025-09-09,https://inmun360.culture.go.kr/b2bc/file/download/44285,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:53:25,인문네트워크,,,,신청/정원(명),확인하기,053-668-1900,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2707', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
